L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,S11,S8,T1,T2,T3,T6,S9,S10,T4,H1,T7,T8,T9,T10,V1,V2,V3,V4,V5,V6,V7,V8,H6,S2,S1,S3,S4,S5,S7,S6,T11,H7,H8,C1,C2,H2,H3,H4,H5,T5,H9,H10,H11,H12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,612.7021795,134.9844061,236.1922607,2.400251801,-0.000917122,6.89e-08,1.762806562,0.572,0.729858019,9.292221069,-0.000148847,2.689567566,20.19,16.4,4.1,48.37,0.14,4.03,6.76,0.0,6109.272599,6.9e-05,14294.4206,0.0317,0.00219,136.856,0.33638,0.15831,0.001542494,0.0,0.0,855.9,4.0,8.94369537,24.38515282,3.678760529,7.536379476,27.46447214,8.599919908,1.7e-06,20140.29414,293.9600833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,99.49826552,120.026988,120.8847657,385.2077839,1.603163511,-0.000812914,2.71e-07,1.186708057,0.314,0.486845385,8.402217865,-0.000241729,3.117776871,0.0,89.75,0.0,0.0,0.12,0.0,10.13,0.0,10487.91439,8.7e-05,11445.37802,0.5175,0.16292,25.4608,0.706647,0.3564,0.002524118,3.662424091,3.662424091,173.0736998,0.0,9.72169561,27.20891762,4.782065392,0.264581154,3.018824974,127.6018939,1.77e-06,24827.94713,281.7675507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,327.6208584,169.3797543,587.3267059,1.209140464,-0.001192091,1.54e-07,0.882460668,0.288,0.36755265,13.34152603,-0.000279007,4.263753891,45.45,15.06,11.31,0.0,0.22,0.02,27.94,0.0,14134.34436,7.4e-05,13347.86545,0.5325,0.11689,153.893,0.64241,0.26919,0.002512588,0.0,0.0,597.4263457,2.0,9.61768736,28.44446945,3.998000383,3.496917485,11.8542948,49.54547832,1.82e-06,49431.32624,275.2739012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,237.8150585,63.2672832,362.8544464,6.567030063,-0.005327093,1.5e-07,4.665796648,0.174,2.038827453,28.74624634,-0.003523143,11.24652863,71.13,9.98,0.09,0.01,0.11,0.95,17.72,0.0,1839.103621,0.000248,4028.711869,0.3946,0.09306,51.3549,0.651802,0.312,0.00300284,0.0,19.88535054,2474.091621,2.0,7.828215273,23.80691528,3.162633419,0.683822353,21.69744476,16.72337229,1.82e-06,8749.927681,274.7472256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,863.3085228,763.0651909,2274.934402,22.72751798,-0.00055458,-1.06e-05,15.7497999,0.335,6.921610212,53.91319275,-0.003481626,10.70531464,37.5,27.21,5.47,0.0,26.49,0.0,3.3,0.03,9343.965423,6.9e-05,14359.87305,0.4,0.16388,136.929,0.529483,0.17872,0.001898936,0.0,0.0,654.6816622,1.0,7.261033277,28.37565041,3.436185837,0.443139371,11.94236392,190.4928051,1.49e-06,10860.68203,334.5722478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.98623566,98.64231337,98.60898004,232.6344371,1.252579046,-0.002277316,1.09e-07,0.924108075,0.424,0.378410826,8.795553207,-0.000169586,3.272361755,0.0,72.08,0.0,0.0,1.46,0.0,26.46,0.0,6525.774891,0.0001,9980.443484,0.5016,0.46867,139.065,0.652022,0.33268,0.002283292,6.832904094,6.832904094,368.5409365,0.0,9.776072771,30.08180618,3.900511026,0.438217306,8.049271583,28.90130301,1.81e-06,21652.14533,276.6339204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,79.78017275,659.0807875,665.7785652,2011.344506,39.72452397,-0.000677246,-2.74e-05,26.13829482,0.331,12.11587145,57.11207581,0.004039387,13.31181335,70.97,21.41,0.0,0.0,4.68,1.1,1.82,0.02,2207.281784,0.000214,4653.278328,0.4232,0.25057,141.749,0.667916,0.32757,0.002848165,40.83750885,40.83750885,2887.132007,7.0,6.5577561,22.4336834,1.922310591,0.344536037,74.9363257,26.84071427,1.82e-06,4544.124201,275.3261769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,363.008515,180.4540717,403.4100342,8.532641308,-0.003458163,1.12e-06,6.087460715,0.447,2.626583109,36.90263748,-0.001354082,13.97778702,65.57,24.6,0.86,0.0,0.01,0.47,8.5,0.0,4880.395973,0.000165,6055.467468,0.1944,0.07908,52.2291,0.488954,0.24549,0.003254431,0.021361689,5.616042225,1642.584228,4.0,7.63632596,25.16786194,3.095126629,0.505037847,12.40025418,32.53240041,1.83e-06,20196.47741,273.465257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,414.5405653,74.70612313,162.0166626,2.046442926,-0.001118752,-2e-07,1.491022793,0.461,0.61580873,10.5886116,-0.000653836,3.198329926,39.67,31.7,4.81,0.0,0.02,0.0,23.81,0.0,4820.705591,0.000128,7776.143924,0.2677,0.00083,35.8352,0.547087,0.2307,0.002518757,0.0,0.0,997.0913789,0.0,9.306551375,28.18844032,4.036238194,0.523372128,10.7212384,15.1117489,1.82e-06,17368.60021,274.4723943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,99.44570472,230.5609525,230.7731748,487.3789092,4.427511444,-0.000297499,1.67e-06,3.231527899,0.473,1.351383887,55.9404192,0.002577196,13.14667511,0.0,71.64,0.0,0.0,21.46,0.0,6.87,0.04,12335.75493,9.3e-05,10740.47563,0.5017,0.39515,38.4726,0.744734,0.34696,0.002917122,48.28190634,48.28190634,403.583106,3.0,8.883151955,30.18318748,3.562043428,0.23076527,5.535182003,88.05110817,1.7e-06,24839.96059,294.2615622
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,224.1072062,91.62054237,236.3622131,1.433145686,-0.000490689,-1.93e-08,1.054902639,0.388,0.436550491,7.89777565,-0.000196622,2.361682892,34.37,44.88,6.32,0.0,0.01,0.0,14.43,0.0,8972.616152,8.4e-05,11808.44462,0.605,0.34633,58.1336,0.715791,0.29026,0.002262883,0.0,0.0,837.139545,1.0,9.425946816,28.60028076,4.226721764,5.437835381,8.496267031,27.81953678,1.82e-06,30393.41808,274.7502143
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,98.49450219,248.5040964,251.9429852,546.8788912,6.063536119,-0.000966153,7.74e-08,4.474657902,0.461,1.8400957,25.30041647,0.002640815,4.871809959,50.33,13.92,15.86,0.0,11.21,0.15,8.52,0.0,5566.437012,0.000146,6843.993391,0.5864,0.54648,25.9065,0.745522,0.25804,0.003075207,56.04393447,56.04393447,1980.3,2.0,8.371196294,30.08612823,2.758802891,0.203204717,11.22897808,48.70246317,1.79e-06,14557.41122,279.3038186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1165.83617,1167.659503,2741.886566,19.49936651,-0.000744238,-9.4e-06,13.29336333,0.426,5.91431364,76.46112061,-0.005039467,15.58647156,63.34,19.82,0.3,0.0,11.59,0.01,3.3,1.65,4155.844722,0.000117,8495.308604,0.1793,0.03873,131.992,0.430502,0.2082,0.00214065,0.481121529,0.481121529,2414.536205,2.0,7.606550658,24.08669662,2.962347746,1.516053296,62.4091961,43.93401513,1.77e-06,9436.584068,282.2381994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,220.2969466,145.3647262,290.5899963,1.0516384,-0.000488595,1.64e-08,0.752045109,0.5,0.322760662,13.01888657,-0.000274577,7.21723938,68.13,4.7,23.55,0.0,0.0,0.12,3.5,0.0,4331.047326,0.000122,8159.254278,0.6993,0.71553,45.8517,0.830012,0.32508,0.002275314,0.0,0.0,1615.721631,0.0,9.833472534,24.24631882,3.746572256,0.457860893,6.358648069,45.69996534,1.84e-06,15045.89433,271.2182491
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,337.8900516,126.9267185,348.5366669,3.214209516,-0.002101415,-5.81e-08,2.317112001,0.364,0.982792071,20.11527634,-0.001140561,8.762504578,77.5,11.2,1.99,0.0,0.0,0.36,8.95,0.0,4447.140082,0.000183,5447.561822,0.604,0.092,20.4425,0.81071,0.4244,0.003453293,0.0,0.0,1681.821967,2.0,8.807097452,23.38220787,3.601608276,2.01646598,13.83826082,25.1864502,1.82e-06,16001.29894,275.1217496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,399.0840011,36.8228927,136.464447,2.16813926,-0.004201181,4.2e-07,1.600396936,0.27,0.660174299,14.78958893,-0.000372778,4.673347473,1.02,59.2,3.74,0.0,1.67,0.01,34.35,0.0,10970.34164,9e-05,11074.54947,0.1758,0.05219,133.072,0.512202,0.33763,0.00266796,0.0,0.0,717.8791825,3.0,9.090778274,30.34689331,3.966477156,0.537788905,6.52043495,20.92873375,1.81e-06,45781.74603,276.4337846
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,571.0079058,327.541231,998.9433594,10.60386101,-0.002036077,-2.74e-06,7.576194125,0.328,3.236823084,36.4723587,-0.00232265,6.633888245,99.54,0.26,0.0,0.0,0.0,0.2,0.0,0.0,3678.260373,0.00012,8278.287564,0.3802,0.00328,149.37,0.599568,0.20593,0.002066693,0.0,0.0,1543.874088,0.0,7.526555038,25.79257584,3.594785213,0.404768326,54.97610743,18.17049999,1.82e-06,15620.37098,275.1675661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,261.9963377,264.0874487,524.1299903,3.116019683,-0.001290524,4.43e-07,2.297634076,0.504,0.946240848,19.02597046,-0.000466175,5.251117706,1.25,83.71,0.01,0.0,1.84,0.0,13.19,0.0,12623.24133,8e-05,12419.92815,0.2523,0.00228,146.197,0.466918,0.23894,0.002551888,0.0,0.0,500.3293236,1.0,8.981746489,24.56795692,3.978306293,9.371057057,10.76187848,48.70246317,1.82e-06,31419.59211,274.7820656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,99.9864845,60.04575646,62.38908971,147.4877729,0.696812828,0.000394582,2.54e-08,0.502585105,0.423,0.215635051,4.528193951,-1.19e-06,1.734445572,5.36,3.58,81.57,0.0,0.0,0.0,9.48,0.0,10495.49475,6.7e-05,14883.98807,0.4573,0.00717,120.854,0.60077,0.15553,0.001941679,34.4076473,34.4076473,907.3272429,0.0,9.900405157,29.00308418,5.052921295,0.398149993,1.82559764,80.78876185,1.84e-06,41273.75357,271.6336537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,99.70404629,274.1775239,274.4375239,983.6622217,4.770042789,-0.002202827,9.6e-07,3.529338465,0.279,1.452536548,18.9318037,-0.000351674,5.684028625,0.0,83.2,0.0,0.0,2.99,0.0,13.8,0.01,9471.709916,0.000108,9243.694596,0.4946,0.07587,23.587,0.678417,0.38241,0.002970051,23.1456621,23.1456621,402.4415203,0.0,8.603186674,24.77198029,3.226800442,1.742652389,19.45199443,50.56870776,1.79e-06,24290.62995,279.6609649
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,99.91303333,47.49792701,48.94237142,218.0722215,0.566850447,0.000446723,2.41e-08,0.40921396,0.224,0.174556777,6.1945858,2.26e-05,1.881662369,13.57,4.78,74.05,0.0,0.01,0.0,7.6,0.0,18487.70791,5.3e-05,18564.50459,0.1563,0.01577,31.3322,0.464823,0.22547,0.00206611,48.15071737,48.15071737,1511.168391,0.0,10.27646577,29.81693077,4.718783379,6.750915571,5.415711932,40.26658439,1.84e-06,74384.4173,272.3712865
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,631.0579309,170.9879235,352.6433105,1.922577904,-0.000866006,4.12e-08,1.399492815,0.485,0.585065708,25.36764145,-0.000109625,6.650806427,19.07,14.54,3.63,51.59,0.03,3.38,7.76,0.0,7880.270316,7.9e-05,12647.70405,0.1314,0.04229,134.242,0.538495,0.25723,0.00197995,0.0,0.0,377.1,10.0,9.091921535,26.28363991,4.076152802,0.809697845,14.84470439,23.75549565,1.72e-06,26730.7576,291.3905653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,338.9561426,186.7150385,346.1711273,3.560233971,-0.002836328,1.68e-06,2.607056203,0.539,1.086211488,17.79486275,-0.000536738,4.52804184,23.73,49.45,0.95,0.0,0.79,0.01,25.08,0.0,12102.5542,8e-05,12374.70933,0.5046,0.48024,48.5087,0.667725,0.28615,0.002507834,0.0,0.061955213,693.763019,1.0,8.59851486,28.58282661,3.683732986,0.523674381,14.85306365,23.30637877,1.8e-06,45788.20366,277.9610178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,239.0811521,60.05782138,212.4810944,5.889816349,-0.005023357,3.65e-06,4.337805212,0.283,1.807817516,18.88777542,-0.002564187,5.551399231,10.64,57.76,0.02,0.0,0.0,0.0,31.58,0.0,4454.095035,0.000161,6197.589972,0.4654,7e-05,115.991,0.643801,0.27484,0.003037751,0.0,0.0,1986.186393,1.0,8.049682963,30.05163765,3.124691725,0.714181719,13.91957219,15.26491557,1.8e-06,17418.96808,278.3336694
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,344.4734885,60.39350191,208.158905,3.221439721,-0.002709704,6.42e-07,2.329029533,0.29,0.988798086,18.37819672,-0.000675288,9.140693665,56.4,4.17,4.99,0.32,0.03,0.6,33.49,0.0,13731.95501,8.1e-05,12305.21169,0.369,0.0,53.665,0.520833,0.20554,0.00268641,0.0,0.0,1560.3,35.0,9.062552547,28.20339966,3.390910625,0.2391347,5.36075917,38.83011686,1.79e-06,54128.46649,279.9720504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,877.2838487,311.1649522,914.3410645,2.978330917,-0.000710157,4.07e-07,2.186101157,0.34,0.909531948,16.31000519,-0.000525704,5.033622742,55.56,10.37,2.01,27.2,0.17,2.88,1.81,0.0,3386.658888,0.000109,9100.98879,0.3812,0.1256,56.5671,0.575122,0.28156,0.001803817,0.0,0.0,940.3670862,4.0,9.090254061,26.4691658,3.746837378,1.730552675,17.1042276,53.45702161,1.8e-06,11157.09207,277.4454757
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,99.24422815,122.5033572,125.9311349,311.7011237,4.087476838,-0.000857044,2.27e-06,3.055941664,0.404,1.262889918,22.14611053,0.006956695,4.582223415,42.6,27.23,18.08,0.0,0.13,0.54,11.42,0.0,1819.125846,0.000222,4493.955431,0.5851,0.26304,150.222,0.666914,0.18946,0.002677305,59.66268065,59.66268065,1970.097798,2.0,8.608324312,27.64873505,2.930839539,0.416214029,9.660268964,32.26629868,1.8e-06,6494.563498,277.2558354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,515.7181961,282.7559769,608.765564,1.928273603,-0.000506771,8.49e-07,1.391080173,0.464,0.593701378,15.41471672,-0.000153557,9.562076569,63.05,8.46,27.02,0.0,0.01,0.33,1.12,0.0,5339.411655,8.2e-05,12058.58776,0.1602,0.00091,131.435,0.523633,0.26831,0.001709407,0.0,0.0,870.1051136,6.0,9.146289779,24.92972565,4.006305695,0.187066213,5.431434962,112.0819025,1.68e-06,20659.18473,296.9916609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,352.9037132,241.4014931,445.1877823,6.577425922,-0.004373306,-1.35e-06,4.721427096,0.542,2.016669233,30.17375183,-0.002483947,12.7658329,87.59,1.67,0.34,0.05,0.01,0.85,9.49,0.0,4278.786358,0.000177,5625.512003,0.6044,0.35904,59.8214,0.752341,0.28703,0.003280148,0.000844839,0.000844839,881.7399222,1.0,7.883662474,24.69717407,3.295212269,0.343783986,8.759842437,50.8214372,1.82e-06,18003.39905,275.1692917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1461.321041,1034.104367,2895.882202,35.81763655,-0.001044758,-1.55e-05,23.87947315,0.357,10.89486185,73.12944031,-0.008158503,28.98193359,47.23,30.21,0.01,0.11,12.58,0.71,5.83,3.31,6398.568077,9.7e-05,10207.10337,0.517,0.18095,32.1887,0.649836,0.27723,0.002210722,0.0,0.0,4545.0,36.0,6.876023016,25.75058937,2.349081278,1.264457882,63.0891401,45.9014372,1.78e-06,12704.07404,280.6994119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1252.882326,624.1312276,1872.312378,19.43337395,-0.000856779,-1.01e-05,13.52105228,0.333,5.883066932,64.31594849,-0.002932072,12.46652222,33.78,25.42,0.0,0.05,34.21,0.13,3.94,2.46,7662.557674,8.1e-05,12258.8935,0.5124,0.40749,35.9077,0.606398,0.19821,0.002014331,0.0,0.0,1242.263518,4.0,7.836686834,25.17305374,3.313847542,2.543660012,38.89928228,48.13231165,1.8e-06,15901.5587,277.3987783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,263.0167468,120.2445147,328.3499908,4.555910584,-0.008178799,9.95e-07,3.362870111,0.366,1.388719418,12.02819443,-0.001175029,3.465826035,0.0,71.6,0.0,0.0,0.0,0.0,28.4,0.0,3452.172697,0.000144,6916.543788,0.1851,0.10808,38.6306,0.572456,0.28102,0.002396362,0.0,0.0,783.7083457,0.0,8.291591351,29.59069443,3.656220436,2.494284676,17.13063645,19.16741341,1.8e-06,16267.47692,278.5019848
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1165.275314,473.7452852,1827.318848,14.15508337,-0.000607024,-7.01e-06,10.03179118,0.259,4.284610608,46.96516418,-0.002404384,10.82305145,69.7,22.31,0.07,0.0,5.41,0.06,2.42,0.03,17082.09469,5.8e-05,17014.29983,0.4294,0.14571,51.8133,0.537325,0.20171,0.002166964,0.0,0.0,552.3689322,2.0,7.875858528,26.57247543,3.399966717,0.40314146,22.34709306,81.76986791,1.78e-06,34311.35791,280.6496964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,567.7122604,76.63224334,648.6155396,4.452343952,-0.002102,1.04e-06,3.260685852,0.118,1.352602604,22.3859787,-0.00080004,5.879165649,51.56,18.82,0.53,0.0,0.07,0.02,29.01,0.0,13103.19047,8.5e-05,11657.27419,0.3992,0.02352,148.428,0.609578,0.25039,0.002770045,0.0,0.0,2764.030222,1.0,8.599919991,26.8338089,2.766225815,3.687120286,37.87002299,17.12741341,1.78e-06,50769.45167,280.3177889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1190.535579,510.0833698,1452.948914,14.72221476,-0.000586479,-7.39e-06,10.46124414,0.351,4.458902834,43.77363586,-0.002981517,10.76434326,74.5,13.46,0.0,0.0,9.71,0.04,2.29,0.0,11216.86035,7.6e-05,13108.39753,0.3761,0.03798,34.641,0.605248,0.33096,0.002279194,0.0,0.0,309.857564,2.0,7.916632777,25.77646446,3.460172653,1.328583232,15.4056993,94.31242851,1.78e-06,21247.71053,281.3119781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,99.98850738,470.8193245,471.4659911,984.4188834,8.194671265,-0.002790067,4.38e-07,6.029579936,0.479,2.495674029,34.65236473,-3.41e-05,8.185832977,5.97,81.24,0.09,0.0,0.69,0.02,11.97,0.02,13443.12807,0.000101,9893.954845,0.4421,0.28503,133.941,0.650473,0.3092,0.003305792,13.32680835,13.32680835,2149.137545,1.0,8.114014368,31.18429184,3.087300539,2.142107514,15.28347301,64.41067961,1.8e-06,39876.00715,277.4619389
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,908.1689673,911.5378561,2678.87011,34.6086958,-0.000861833,-2.47e-05,22.52830457,0.34,10.57067951,129.2755737,-0.014199294,45.58625793,62.58,15.67,0.01,10.1,3.17,5.44,2.91,0.12,1621.610479,0.0002,4998.808691,0.5285,0.25073,120.445,0.715241,0.35945,0.00227249,0.0,0.0,1966.288402,24.0,6.892620506,25.43920517,2.260169029,1.205504004,39.00809123,68.67472939,1.78e-06,3934.869692,280.6136627
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1699.817041,679.4126224,2239.843384,17.53980016,-0.000704691,-8.67e-06,12.11671875,0.303,5.337950873,69.38641357,-0.004801361,17.32165527,45.99,28.2,2.46,5.64,15.16,1.4,0.78,0.38,4408.778915,8.3e-05,12019.99733,0.5042,0.0005,119.523,0.566494,0.1344,0.001558296,0.0,0.0,975.865467,10.0,7.503051514,26.84492874,3.186471462,0.242308634,15.08558138,148.4757748,1.68e-06,8840.645148,297.3302808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,234.9215801,88.05158497,227.1544495,2.228467568,-0.002729136,3.67e-07,1.642246603,0.388,0.677388846,11.31333351,-0.000270674,3.154445648,0.72,78.69,0.1,0.0,2.54,0.0,17.95,0.0,10672.28193,7.4e-05,13389.45391,0.1732,0.05037,135.45,0.386566,0.14199,0.002176512,0.023442311,0.023442311,438.7649579,0.0,9.109032263,29.20170784,4.062839508,3.259997396,7.61454047,29.83166881,1.83e-06,35101.99421,273.0982655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,511.5922358,248.4600336,556.0622559,4.424687737,-0.001002032,2.23e-07,3.269462796,0.447,1.344102736,22.18597031,-0.00092213,4.719314575,23.77,54.43,5.51,0.0,0.12,0.0,16.17,0.0,11726.9662,0.000142,7031.105304,0.7161,0.69544,150.254,0.877754,0.58617,0.004344747,0.0,0.0,2901.191583,1.0,8.735416954,26.78863525,3.327486753,2.772366592,11.36426577,48.93076836,1.82e-06,37293.52483,275.0821024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,79.41430522,33.95728546,35.61950761,192.4155486,1.764337874,-0.001975568,8.99e-07,1.311048796,0.185,0.537988773,13.99666691,0.001887729,3.978753567,0.82,75.58,0.15,0.0,6.44,0.0,17.0,0.0,9690.403949,0.000218,4582.935498,0.487,0.20522,150.55,0.729012,0.4887,0.0060593,78.4858186,78.4858186,446.8281288,0.0,9.59279944,28.67366028,3.932372808,3.725275354,3.764243679,51.11665581,1.81e-06,31799.47626,276.4373633
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,390.7648824,386.7748824,644.4766748,3.679758296,-0.001977055,4.72e-07,2.728189572,0.6,1.117920968,20.51749992,-0.000403695,4.537914276,0.0,90.11,0.0,0.0,0.02,0.0,9.88,0.0,9910.595211,8.5e-05,11734.85519,0.4623,0.25875,127.201,0.710782,0.26678,0.002393136,0.0,0.0,828.7511942,1.0,8.873367738,31.40806389,3.657195807,0.215380626,5.237069045,123.0605649,1.77e-06,25127.24907,282.5658553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,352.8242603,281.559917,1518.694519,6.55330221,-0.002809146,-5.44e-07,4.651486304,0.185,2.014000433,40.78555298,-0.001573032,8.303924561,95.18,3.9,0.8,0.0,0.0,0.11,0.0,0.0,5666.778052,0.000118,8446.97727,0.4883,0.00689,64.07,0.690992,0.30249,0.002513981,0.0,0.0,1365.470866,0.0,7.923592633,26.53116608,2.772698641,2.319226525,73.72756682,20.59873375,1.81e-06,26427.97906,275.8302277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,308.6234026,129.4745074,208.2055359,3.650888563,-0.001780565,8.39e-07,2.690015057,0.622,1.117384073,15.05653191,-0.001650254,3.83429718,5.49,68.25,0.05,0.0,0.0,0.0,26.22,0.0,1658.137748,0.000213,4692.410364,0.4627,0.08248,55.6439,0.652743,0.27857,0.00244799,0.0,0.0,2037.922918,0.0,8.710627899,29.47245026,3.785358191,1.556239353,8.028459613,25.93343505,1.81e-06,6329.620933,276.951139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,618.8687325,103.6031685,231.3811035,2.994662238,-0.000106886,4.15e-07,2.184591917,0.448,0.914976347,9.916404724,-0.000321034,2.963874817,52.81,7.56,3.23,24.35,0.01,2.12,9.92,0.0,4974.453483,0.0001,9907.644908,0.4496,0.2607,132.348,0.52546,0.16758,0.002008156,0.013526868,0.013526868,903.7211066,5.0,8.415438906,22.70942116,3.739752054,11.41956417,64.06061112,3.611909089,1.65e-06,16632.49535,303.9266587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,299.4669391,162.7080585,320.1333618,1.912221101,-0.00165245,1.73e-07,1.410979052,0.508,0.58029166,14.71694374,-0.000180276,5.165405273,2.2,62.6,1.57,0.0,19.04,0.0,14.59,0.0,12922.18512,7.3e-05,13632.45561,0.3528,0.00056,149.007,0.544203,0.2442,0.002352281,0.0,0.0,652.780455,0.0,9.451327032,28.85209274,3.879733086,1.790923287,8.066059888,39.68893937,1.81e-06,41130.05733,275.7382813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,98.0016602,383.2207807,384.3674473,645.3133537,4.529793938,-0.002053152,1.61e-07,3.335087883,0.596,1.377032931,29.94528008,-0.000186548,7.858730316,0.26,84.72,0.09,0.0,0.52,0.0,14.41,0.0,15203.63414,9.1e-05,10874.14193,0.3895,0.23421,53.4544,0.604228,0.32931,0.003198703,19.73814698,19.73814698,498.5949664,1.0,8.454771145,29.38856888,3.23576951,0.245168246,8.389607487,76.91818177,1.8e-06,39165.61197,278.4866398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,187.6453027,43.08974544,161.1655426,1.963193638,-0.005087735,1.18e-06,1.45783394,0.267,0.602624747,10.37555313,-0.000334638,3.885969162,1.14,65.27,0.32,0.0,7.35,0.0,25.92,0.0,9314.982607,9.5e-05,10452.48539,0.4425,0.00439,24.9162,0.694291,0.30966,0.002604754,0.0,0.0,450.4371714,0.0,9.240003041,29.91409111,3.660354137,7.231331887,7.235724796,22.27358657,1.82e-06,38907.74279,275.2339371
